"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1249.69/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x7f9175c3d7be124eb05a69e5127cadae2dad71bc0f38f748e5884b61b250f89a","4758477","1513664576","2017-12-19 06:22:56","0xea310c966d3ff5e09c65487f1763b21361eb71ef","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.25","0","312.4225","0.001213688","1.51673375672","812.50","","","Deposit",""
"0x5723fde1d33dae55b478d48be5811d2d7a2fdc396d98b199d8c2bf51c1d59844","4758491","1513664839","2017-12-19 06:27:19","0x450459c41391e62adcf4185e0644ad12a7d6104e","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000990696","1.23806288424","812.50","","","Approve",""
"0x7a355a3dceff6dac083bb6c26a8e95f7e1cad8033ccf8c19baf3508575220022","4758491","1513664839","2017-12-19 06:27:19","0x004075e4d4b1ce6c48c81cc940e2bad24b489e64","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","20","0","24993.8","0.000910266","1.13755031754","812.50","","","Deposit",""
"0xebad9364724847c224c917e33fcd0c7ebb0c61ca66cca6834e0b8bafc1b0ec8c","4758497","1513664942","2017-12-19 06:29:02","0x0005abcbb9533cf6f9370505ffef25393e0d2852","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","10","0","12496.9","0.000910266","1.13755031754","812.50","","","Deposit",""
"0x524cdc88acc64d1e5b174883a763885bbfb3946e3e45a2604d5e4cdad8cc2451","4758510","1513665087","2017-12-19 06:31:27","0xea310c966d3ff5e09c65487f1763b21361eb71ef","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00070764","0.8843306316","812.50","","","Approve",""
"0xd1a3fc6e455b529bcdc54deddb0f851690d8a06ae32e12358aab74ab5f12beaf","4758529","1513665383","2017-12-19 06:36:23","0xf9407ce45a1f2e0790bb949b8877df9043713528","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.12","0","149.9628","0.00065019","0.8125359411","812.50","","","Deposit",""
"0x45e24982df37138c81cb4c28fc957cabef6974ad4ff677d2b4ed32966e250653","4758572","1513665934","2017-12-19 06:45:34","0x9ba4bb06d15735499ebeb42c3c3b99b1b0ef8ce2","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","19","0","23744.11","0.000910266","1.13755031754","812.50","","","Deposit",""
"0x120e7f0d73b73154d47878204e1e111e0ed966bf778c2fb7e311a4c92a25b0b1","4758577","1513666025","2017-12-19 06:47:05","0xd93c5b5ad28b95cc9f422c99ecbc2eb62ddf3f7b","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000990696","1.23806288424","812.50","","","Approve",""
"0x5ff461da87b83b35bf7aeba7539c09ab2ada522de48fe0e8c4e8d165195a979d","4758578","1513666031","2017-12-19 06:47:11","0x450459c41391e62adcf4185e0644ad12a7d6104e","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.2","0","249.938","0.000996958","1.24588844302","812.50","","","Deposit",""
"0x7aa078024e5db2dfdfd716fa1f0e1ca353c80e73e23f5336f51ff2f288fe1e0a","4758596","1513666307","2017-12-19 06:51:47","0xeb1ce566d9a22f688d44c0b3dc50bcd6f213c431","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.01","0","12.4969","0.000996958","1.24588844302","812.50","","","Deposit",""
"0x8fbf1cbe9542b18e021c42eb4ed0c83af581fdf1a24556f3b2eba80fa9737742","4758598","1513666327","2017-12-19 06:52:07","0x7ad1e147dfe8eb7f726255be945ec5ad2953d881","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000273072","0.34125534768","812.50","","","Approve",""
"0xf486ba724358620a7bf0ce3fcbc46027c09d1829ceec4232d45708c7856442e5","4758599","1513666344","2017-12-19 06:52:24","0xb57517cd50de8231d31b76b289ccc0b92e701432","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","49.89","0","62347.0341","0.000260076","0.32501437644","812.50","","","Deposit",""
"0x950a81ffd64c4dfbe2dcb47c8a66ca88f4523b3c4f54b509681ee9562c8a7044","4758600","1513666352","2017-12-19 06:52:32","0x7ad1e147dfe8eb7f726255be945ec5ad2953d881","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000213584","0.26691378896","812.50","","","Approve",""
"0x37bc00159000a9f056e297546b523ee45c2c159b2a8c9c043f57dc23c78a3b7a","4758607","1513666448","2017-12-19 06:54:08","0xd93c5b5ad28b95cc9f422c99ecbc2eb62ddf3f7b","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.1","0","124.969","0.000910266","1.13755031754","812.50","","","Deposit",""
"0x623f32c2eca9102ab544461c7edae28f5e146074b18d94e71b10d7180a8d2329","4758608","1513666457","2017-12-19 06:54:17","0xf9407ce45a1f2e0790bb949b8877df9043713528","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000377408","0.47164300352","812.50","","","Approve",""
"0x3e6a49448b9b4b4684a4bcedbe2bf8c2b1dcb4c0246581e1a49b6ee823f4fc3a","4758621","1513666635","2017-12-19 06:57:15","0xd93c5b5ad28b95cc9f422c99ecbc2eb62ddf3f7b","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000317688","0.39701151672","812.50","","","Approve",""
"0x23ef142b837cd603c73b4bd1662f362cadc460324f9035b3eed9a8b30b9f2b16","4758623","1513666659","2017-12-19 06:57:39","0x000dcf36d188714ec52fe527d437c486d4fb24d8","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.1","0","124.969","0.000910266","1.13755031754","812.50","","","Deposit",""
"0xd32908cacb5f6816f1a5a4235aba7029b4d595d670f294438c478a644a78e9d8","4758624","1513666673","2017-12-19 06:57:53","0x9ba4bb06d15735499ebeb42c3c3b99b1b0ef8ce2","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00122535431917812","1.5313130391337","812.50","","","Approve",""
"0x8350f83b7eed478aea62479c4e784c7cc55aaaed485a0adce9e9c395c960ea8e","4758626","1513666720","2017-12-19 06:58:40","0x000dcf36d188714ec52fe527d437c486d4fb24d8","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000962472","1.20279163368","812.50","","","Approve",""
"0x2a1d63d68c7c716b253618c14671bd682306c80ef99104c6420e9f40ab4dac23","4758632","1513666794","2017-12-19 06:59:54","0x021aed55c063cdc7d03d57c1db4d2866296e5f9c","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","13.8","0","17245.722","0.000996958","1.24588844302","812.50","","","Deposit",""
"0x15ea4926330fe4609f6aa2a5e5a1a1800fc8e8a272cebd5afb10989c3f8bf5f4","4758649","1513666951","2017-12-19 07:02:31","0x833544094b6fd78a97f098a0e362ca0053d71501","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.999","0","1248.44031","0.00108365","1.3542265685","812.50","","","Deposit",""
"0x791e0b5a5ae39b6db130ac4a8e0be73309f7d7e4ae0ca6d957812eb4de77faf6","4758653","1513667023","2017-12-19 07:03:43","0x021aed55c063cdc7d03d57c1db4d2866296e5f9c","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.0011394","1.423896786","812.50","","","Approve",""
"0xd47fd3ffc331b31f3525bc82490b13d15f276557b555c3803bbf3ea5e78b3e4b","4758657","1513667067","2017-12-19 07:04:27","0xd93c5b5ad28b95cc9f422c99ecbc2eb62ddf3f7b","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000237864","0.29725626216","812.50","","","Withdraw",""
"0x604d9762a31b9858168d89eeac5c13f06c0ac83fb5f8c0d8391b0a989f22fbd1","4758664","1513667177","2017-12-19 07:06:17","0xd93c5b5ad28b95cc9f422c99ecbc2eb62ddf3f7b","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.1","0","124.969","0.000520152","0.65002875288","812.50","","","Deposit",""
"0xc2be5c78ed2aceafea2dce83b3200c8b46d67b7e60c3ce51a0a5c8435a1e8cdb","4758672","1513667261","2017-12-19 07:07:41","0xf9407ce45a1f2e0790bb949b8877df9043713528","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00014624","0.1827546656","812.50","","","Withdraw",""
"0xaa863cc737faab61d2bd44394413a84dd7b331d240e089c2ae7ebb3c8d4ae2cc","4758673","1513667301","2017-12-19 07:08:21","0x000dcf36d188714ec52fe527d437c486d4fb24d8","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.1","0","124.969","0.000651958","0.81474539302","812.50","","","Deposit",""
"0xaa0c20b290510e004b3b85748090e418c471b3c191de6d8dd5b6861a03207e24","4758680","1513667420","2017-12-19 07:10:20","0xd93c5b5ad28b95cc9f422c99ecbc2eb62ddf3f7b","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000424584","0.53059837896","812.50","","","Approve",""
"0x0e21e4f05d3f4cad1833020a3d302d20e9bf1a0b0a0f1be066982e626af9ab1d","4758703","1513667760","2017-12-19 07:16:00","0xc2b0c3b123c41b7b92e07198be3e666e719fd7f7","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","2","0","2499.38","0.000996958","1.24588844302","812.50","","","Deposit",""
"0xe508744cbf2f799105e0aad00945fcaad573196a568de1de345790df03030539","4758703","1513667760","2017-12-19 07:16:00","0x82277d00e5af710d73d7455d0835bb9f7017e567","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","1.5","0","1874.535","0.000996958","1.24588844302","812.50","","","Deposit",""
"0xe351771ebdf65378db7ae002f916e8732f03de45f90c38a930ee53db7378386c","4758716","1513667919","2017-12-19 07:18:39","0xef42cf85be6adf3081ada73af87e27996046fe63","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","4","0","4998.76","0.000910266","1.13755031754","812.50","","","Deposit",""
"0xbc5dfc50a4118152fa63a5fe214c81c6be2d458f65f6a890582047eec849e685","4758725","1513668036","2017-12-19 07:20:36","0x82277d00e5af710d73d7455d0835bb9f7017e567","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.001046776","1.30814549944","812.50","","","Approve",""
"0x10a532624e9872fdc4ef6b93b7a85ce1262bbd219aaa5414258beb96b7617f34","4758729","1513668118","2017-12-19 07:21:58","0xef42cf85be6adf3081ada73af87e27996046fe63","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.001046776","1.30814549944","812.50","","","Approve",""
"0x8a3ab5e31ee0ddc672b5a158591268701b982cf3f84eb16ab644156831ca95be","4758736","1513668197","2017-12-19 07:23:17","0x645db4842e4f5d598191b7838948580a8aeb773b","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.15","0","187.4535","0.00021673","0.2708453137","812.50","","","Deposit",""
"0xfb1767f299e13fc049e6863d4bba66c4a37e63f74a55bf78f66a6aba9f947471","4758739","1513668273","2017-12-19 07:24:33","0xc2b0c3b123c41b7b92e07198be3e666e719fd7f7","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.001085048","1.35597363512","812.50","","","Approve",""
"0xe26b16b9f48dd3e85de4930243c2b0636f2bd6b73f87c81dca6035f022a30cb5","4758739","1513668273","2017-12-19 07:24:33","0xef42cf85be6adf3081ada73af87e27996046fe63","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.001085048","1.35597363512","812.50","","","Approve",""
"0x83a74e7e63a9bfe3950a17468b54d7bc335cfc719b21d93dc018bb272a3e49e7","4758752","1513668452","2017-12-19 07:27:32","0xc78da9bec8bbad1dcfdac3d8ecf16aeb044642be","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000819216","1.02376604304","812.50","","","Approve",""
"0x04af7a13b20bbd97b797a439ab2159bba985a0479e961f16586a64f0cb985ca5","4758788","1513668982","2017-12-19 07:36:22","0x645db4842e4f5d598191b7838948580a8aeb773b","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00022756","0.2843794564","812.50","","","Approve",""
"0x19c4a8a28863297279a616a13763de35d46d3b11fd9d0c5e58d8c067f310c809","4758825","1513669589","2017-12-19 07:46:29","0xac59b498fdf402a570e22795ad5b6b27e71923e9","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00010812","0.1351164828","812.50","","","Withdraw",""
"0xe2a4afa61f02070a27a9b69035989f4b617dcc0bd38f0d9e4ec8c9c55a43ca37","4758857","1513670022","2017-12-19 07:53:42","0x1b4932b18e4a5848ad7034c6b7ba9b48e21cddb7","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.0007628","0.953263532","812.50","","","Approve",""
"0x9a33e9e00a61827f613d7f7dcbb8ce4fc20d0ae1e8d7e85ca912547ca42e95b4","4758861","1513670091","2017-12-19 07:54:51","0x78796929b0e10d023239c176a32031fd46c473da","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00027384","0.3422151096","812.50","","","Approve",""
"0x5f814e566255f1c26e4767061023c4524cf015a181615f5674a7ce143e6d2e36","4758911","1513670922","2017-12-19 08:08:42","0x41cf79377b55aa41adc2182540644699393fa1f6","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.02","0","24.9938","0.000346768","0.43335250192","812.50","","","Deposit",""
"0x5ae818d1bde1d7d6b4cea5127c44f9cb45d0bd874d28ffe172ad265e7d908f34","4758930","1513671288","2017-12-19 08:14:48","0xee6cb93db009b053b1f7fc7ac12014353edff648","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00047176","0.5895537544","812.50","","","Approve",""
"0xb91c11511ab84b3f46e971e34f61e6c308a0ccd0b00e53a6b704ee9fe176971a","4758935","1513671380","2017-12-19 08:16:20","0x1b4932b18e4a5848ad7034c6b7ba9b48e21cddb7","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00091536","1.1439162384","812.50","","","Approve",""
"0x78232445aebb616bc4622d076e5d7f725d32a07e7c0862356ba9a8c8aac754ac","4758935","1513671380","2017-12-19 08:16:20","0x01349510117dc9081937794939552463f5616dfb","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.0011442","1.429895298","812.50","","","Approve",""
"0xdb5560301f048e7176b048e8579e9bd5d829c4ef6c76c59ecfeffc9b56412ca4","4758935","1513671380","2017-12-19 08:16:20","0x793eac5d7cb991ecb85a542bd7401d34d050f2f3","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.01","0","12.4969","0.00043346","0.5416906274","812.50","","","Deposit",""
"0xbb3f93ad4b2efc82e8e78d9eaf093bd3df209706e8a48015a0c822ad6ce66e2e","4758941","1513671468","2017-12-19 08:17:48","0x82277d00e5af710d73d7455d0835bb9f7017e567","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000818453034457312","1.02281257263096","812.50","","","Approve",""
"0xd28a4a5d080ad259506faf1ad257e267d416615f9c98f00a71877b94aea93bcb","4758941","1513671468","2017-12-19 08:17:48","0x4e83362442b8d1bec281594cea3050c8eb01311c","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","100","0","124969","0.000996958","1.24588844302","812.50","","","Deposit",""
"0xea81ee3ca1e695fce70ab5096559de4e66d02afe39bd9f0aed1ecb7fea8fbcb8","4758942","1513671506","2017-12-19 08:18:26","0x5d408388846801d4cba1ef77d9ca62e1332dc716","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","1.94","0","2424.3986","0.00260076","3.2501437644","812.50","","","Deposit",""
"0xd460599a62eeff9506bc0d9c2c506b429980e01f95d108ba88279608b02cf405","4758948","1513671587","2017-12-19 08:19:47","0x793eac5d7cb991ecb85a542bd7401d34d050f2f3","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00047176","0.5895537544","812.50","","","Approve",""
"0xfc49be414a0a4bf2b495e17b6815f15cb6c4c70c2ebfd946bc877d8138fca419","4758964","1513671739","2017-12-19 08:22:19","0x793eac5d7cb991ecb85a542bd7401d34d050f2f3","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00023588","0.2947768772","812.50","","","Approve",""
"0xd198b76f9adc2e43002373937dd560fa0ba81e116296c43e05fdcbb655871db8","4758977","1513671888","2017-12-19 08:24:48","0x4e83362442b8d1bec281594cea3050c8eb01311c","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.001085048","1.35597363512","812.50","","","Approve",""
"0x2c9aa2a54431b4e4da0da1ad3d6e181aec3ed30a9221321397a2a0faa34a876c","4759048","1513672833","2017-12-19 08:40:33","0x5d408388846801d4cba1ef77d9ca62e1332dc716","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00273072","3.4125534768","812.50","","","Approve",""
"0xff8b61e08dc39ab30ddb779f9b9f049440bc6da857834a60320cf8e83ec0f975","4759060","1513672996","2017-12-19 08:43:16","0x833544094b6fd78a97f098a0e362ca0053d71501","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.001046776","1.30814549944","812.50","","","Approve",""
"0xd1f93f6a3ea8e8bb3e315123eb139269159b8124869e5b96180b082d7bcc8ff4","4759067","1513673100","2017-12-19 08:45:00","0x82277d00e5af710d73d7455d0835bb9f7017e567","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","5","0","6248.45","0.000910266","1.13755031754","812.50","","","Deposit",""
"0xde467f3afb4aaf0350875471979f69e753070fd325e5eeeec49f1be720050e51","4759072","1513673162","2017-12-19 08:46:02","0x01349510117dc9081937794939552463f5616dfb","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","19.5714203837","0","24458.2083393061","0.00028346","0.3542371274","812.50","","","Deposit",""
"0xeb05fe1879adeb835956706816c3868760ac2aba6a334ce788c50931cc9158b6","4759083","1513673306","2017-12-19 08:48:26","0x5d408388846801d4cba1ef77d9ca62e1332dc716","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00151368","1.8916307592","812.50","","","Withdraw",""
"0x60c3c5acf9d0bed0797d7bda3e4a7ae680eee8b8260671ea44b464342b2c8ca7","4759088","1513673394","2017-12-19 08:49:54","0x6f650c87d44daa9a60dd7b8f761936d13bf5d15e","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","1","0","1249.69","0.00108365","1.3542265685","812.50","","","Deposit",""
"0x9b70a697bcc4f609b89e57f3f8f804555c11cb0a3ab9b7156e32a4eaee155076","4759088","1513673394","2017-12-19 08:49:54","0x82c679538252a015db9ae54a6da0085ca8e588ce","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.0005422","0.677581918","812.50","","","Withdraw",""
"0x28da4adf616df8b34809f951a0da32b0149c264b47d43e151fa5772b524b7927","4759099","1513673499","2017-12-19 08:51:39","0x6f650c87d44daa9a60dd7b8f761936d13bf5d15e","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.001046776","1.30814549944","812.50","","","Approve",""
"0xe157b50d3576daa8bbad2085ecb74e1d8edfe329703f688a2e2878937112c58a","4759100","1513673506","2017-12-19 08:51:46","0x4e83362442b8d1bec281594cea3050c8eb01311c","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.001085048","1.35597363512","812.50","","","Approve",""
"0x01b949c598497ae36666473754a82aba21998d1ebffa163c383a914cbb271baa","4759110","1513673623","2017-12-19 08:53:43","0x82277d00e5af710d73d7455d0835bb9f7017e567","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00022756","0.2843794564","812.50","","","Approve",""
"0x96b0215c88edd5d3c4bd4aa1a358b155b27626cafeadf28f961c8acc401bebde","4759120","1513673719","2017-12-19 08:55:19","0x665c153cd9ed58d004842111dda898d6383e037a","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","2.55","0","3186.7095","0.0009189352","1.148384130088","812.50","","","Deposit",""
"0xee6f3571a811b8d5bea47d2d6b06b8c5fc51c173da1b6e199b1ab676d961837b","4759124","1513673789","2017-12-19 08:56:29","0x9f88902bf948f991085530176e7715ffc0db1236","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.007","0","8.74783","0.001820532","2.27510063508","812.50","","","Deposit",""
"0xfeaaf84e332648d22a44a198cb4d78e3a2381bb0001589ec927deff0d7422576","4759124","1513673789","2017-12-19 08:56:29","0x6b67623ff56c10d9dcfc2152425f90285fc74ddd","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","4","0","4998.76","0.000910266","1.13755031754","812.50","","","Deposit",""
"0x5b6dfe195e0a9fb70f6830a8077d604062be6e8442944a201b147288e3d5100b","4759126","1513673802","2017-12-19 08:56:42","0x9f88902bf948f991085530176e7715ffc0db1236","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.007","0","8.74783","0.000736996","0.92101653124","812.50","","","Deposit",""
"0x5ec5dee2a60e38d0fb6967c974bea978e51de3e44f50f60b12939c0d92cef91e","4759134","1513673907","2017-12-19 08:58:27","0x01349510117dc9081937794939552463f5616dfb","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","19","0","23744.11","0.00028346","0.3542371274","812.50","","","Deposit",""
"0x795ccd1a96173576e78b715371106cb833f3039771fdf1c5bfd3f93d5d287d17","4759148","1513674133","2017-12-19 09:02:13","0x6b67623ff56c10d9dcfc2152425f90285fc74ddd","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00110958256","1.3866342294064","812.50","","","Approve",""
"0x685b5846aedb97f24daff1453c4c1901b59ca559bc0304a01530d40b36df93f3","4759148","1513674133","2017-12-19 09:02:13","0x665c153cd9ed58d004842111dda898d6383e037a","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.0009648544","1.205768895136","812.50","","","Approve",""
"0x7ec88e0e3f841d3566a8523847410eaa1d152819aef27667994095254d0bdf48","4759157","1513674374","2017-12-19 09:06:14","0xd883ddd49fec351153abd701203b5175cb545015","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","10.9","0","13621.621","0.00113384","1.4169485096","812.50","","","Deposit",""
"0x4833ccffe24a72b7ad54bc384494f454fcd4208a9212b6807d92877ac533edd4","4759159","1513674393","2017-12-19 09:06:33","0x9f88902bf948f991085530176e7715ffc0db1236","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00060368","0.7544128592","812.50","","","Withdraw",""
"0x943546de72d2b4d55c4b5e0b71f6f4b8a6e9b6697cd34326fb8975433d41750b","4759173","1513674577","2017-12-19 09:09:37","0x1b4932b18e4a5848ad7034c6b7ba9b48e21cddb7","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00106792","1.3345689448","812.50","","","Approve",""
"0x97d8f4c65b52cf8f979ab935878fe1ab37b8f5b867c3b4af6a9762e97ef829c1","4759176","1513674604","2017-12-19 09:10:04","0x9f88902bf948f991085530176e7715ffc0db1236","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.000557175","0.69629602575","812.50","","","Withdraw",""
"0x664418df662ed52b2a9388775b351479a27743a4a490d656b52cd65aeb6f3d85","4759178","1513674639","2017-12-19 09:10:39","0xd883ddd49fec351153abd701203b5175cb545015","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00074388256","0.9296225964064","812.50","","","Approve",""
"0x5b7e327a75697c30a132ce56e697d7150170948c087ffac54e317c67a3ba7466","4759185","1513674736","2017-12-19 09:12:16","0x01349510117dc9081937794939552463f5616dfb","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","32.1","0","40115.049","0.00028346","0.3542371274","812.50","","","Deposit",""
"0x38e57d6252f12b5ca09c4a9347f9e6c2a4b88c4a448c3f9faea104850bcb1bd7","4759187","1513674795","2017-12-19 09:13:15","0xd883ddd49fec351153abd701203b5175cb545015","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.0011378","1.421897282","812.50","","","Approve",""
"0x13579bb6d490f314f318d8f235833fee4a46e53752399ab8bda813706358c3c0","4759188","1513674821","2017-12-19 09:13:41","0x833544094b6fd78a97f098a0e362ca0053d71501","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.9","0","1124.721","0.00070865","0.8855928185","812.50","","","Deposit",""
"0x4426bde1b38a07ec16ba27ef4ef8e8febc90a0e98e1649406a602ac2e8a30412","4759189","1513674849","2017-12-19 09:14:09","0x68f9d801c96ac6ccf562f3600cef77c4504449b6","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.1","0","124.969","0.00108365","1.3542265685","812.50","","","Deposit",""
"0x764087248316a2eba1895ba8f24990eaee6d63b3c634885acfeebcac70df3b9a","4759197","1513674941","2017-12-19 09:15:41","0x833544094b6fd78a97f098a0e362ca0053d71501","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00074544288","0.9315725127072","812.50","","","Approve",""
"0x9f9244f79b9949aaccf1f9e556a436a5f25e3b55f5ab6765982bae381c7058be","4759205","1513675116","2017-12-19 09:18:36","0x1b4932b18e4a5848ad7034c6b7ba9b48e21cddb7","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.0015256","1.906527064","812.50","","","Approve",""
"0x023f312de40c0d0bc64534c4a43bfc8fcfb7d709d5d640f72c7e88c7b0165f48","4759207","1513675144","2017-12-19 09:19:04","0x68f9d801c96ac6ccf562f3600cef77c4504449b6","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.00141528","1.7686612632","812.50","","","Approve",""
"0x2e35c23fcc5fec97c4f2eace0148230cb50b646dfaea82e3eab0193b1c5cde33","4759224","1513675375","2017-12-19 09:22:55","0x833544094b6fd78a97f098a0e362ca0053d71501","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0","0","0","0.0007764288","0.970295307072","812.50","","","Withdraw",""
"0x585042bc537d20b5ebb0224872951c673112de8a7f003c162b237797763bd229","4759263","1513675999","2017-12-19 09:33:19","0x6f2a8ee9452ba7d336b3fba03cac27f7818aead6","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","500","0","624845","0.00028346","0.3542371274","812.50","","","Deposit",""
"0xf6c0668156bd36fcef98bcd26f1ebad820101bdd8efbf6900c4f0e1e849dcc2d","4759269","1513676059","2017-12-19 09:34:19","0x01349510117dc9081937794939552463f5616dfb","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","30.98","0","38715.3962","0.00028346","0.3542371274","812.50","","","Deposit",""
"0x6e5f437f77ea8ea25ec412aa2b5d16a8246c469d1abe8074ca5b2548c8d9cfb0","4759270","1513676101","2017-12-19 09:35:01","0xb1d0d5d217378452a9e94b330138e7c8677aab29","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","","0.04","0","49.9876","0.001430418","1.78757907042","812.50","","","Deposit",""
